category,file,line,snippet
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_CRON_VERIFICATION.md,14,| 3 | ZATCA | `/api/cron/zatca` | Every 30 min | ✅ `app/api/cron/zatca/route.ts` | ✅ `Bearer <CRON_SECRET>` |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_CRON_VERIFICATION.md,25,| `/api/cron/zatca` | `app\api\cron\zatca\route.ts` | ✅ |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_CRON_VERIFICATION.md,40,"| ZATCA | `{""error"":""Unauthorized""}` | 401 |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_CRON_VERIFICATION.md,47,"| ZATCA | `{""error"":""Unauthorized""}` | 401 |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_CRON_VERIFICATION.md,52,"- **ZATCA**: Returns 401 `""Unauthorized""` — this cron uses `|| ''` fallback and then checks the token, which correctly rejects any Bearer token because the comparison is `"""" !== ""any_token""`"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_CRON_VERIFICATION.md,74,**ZATCA** (`app/api/cron/zatca/route.ts:9-15`):
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_CRON_VERIFICATION.md,102,"{ ""path"": ""/api/cron/zatca"", ""schedule"": ""*/30 * * *"" },"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_CRON_VERIFICATION.md,117,"| `CRON_SECRET` not in Vercel env vars | **CRITICAL** | All 4 cron jobs fail authentication → no billing, no sentinel, no ZATCA, no installments |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_CRON_VERIFICATION.md,120,| No ZATCA auto-retry | **HIGH** | Failed ZATCA submissions never retry automatically |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_CRON_VERIFICATION.md,188,| ZATCA | `/api/cron/zatca` | */30 * * * | ✅ Active (401) | ❌ CRON_SECRET missing | FAIL |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_OPERATIONS_READINESS.md,31,"| PostgreSQL | 13 critical tables (Tenant, User, Lead, Contract, Unit, RentalLease, RentalInvoice, PaymentTransaction, JournalEntry, AccountBalance, ZatcaDevice, AuditLog, MaintenanceTicket) | Neon automatic PITR | **NONE** | **NONE** |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_OPERATIONS_READINESS.md,31,"| PostgreSQL | 13 critical tables (Tenant, User, Lead, Contract, Unit, RentalLease, RentalInvoice, PaymentTransaction, JournalEntry, AccountBalance, ZatcaDevice, AuditLog, MaintenanceTicket) | Neon automatic PITR | **NONE** | **NONE** |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_OPERATIONS_READINESS.md,35,"| ZATCA Data | Invoices, CSIDs, queues | In DB (Neon PITR) | **NONE** | **NONE** |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_OPERATIONS_READINESS.md,75,- [ ] Test ZATCA invoice submission
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_OPERATIONS_READINESS.md,128,| 3 | ZATCA Queue Overload | 50+ pending submissions | **No trigger configured** |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_OPERATIONS_READINESS.md,179,| 6 | Schedule ZATCA + Installments crons in vercel.json | +0.5 | 15 min |
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_OPERATIONS_READINESS.md,150,### STATUS: PASS WITH ISSUES — Runbooks documented. Never practiced. No incident response team defined.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_SENTRY_ACTIVATION_COMPLETE.md,126,"| **Site health** | `200 OK` (3 tenants, 6 users, 27 leads, DB 550ms) |"
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_SENTRY_VERIFICATION.md,27,| `instrumentation.ts` | ✅ | 11 | Server-side `register()` on Node runtime | ✅ |
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_SENTRY_VERIFICATION.md,28,| `instrumentation-client.ts` | ✅ | 13 | Client-side `register()` on browser runtime | ✅ NEW |
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_SENTRY_VERIFICATION.md,77,**Fix:** Created `instrumentation-client.ts` with `register()` for browser runtime.
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_SENTRY_VERIFICATION.md,84,export function register() {
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_SENTRY_VERIFICATION.md,174,| 5 | Instrumentation | `instrumentation.ts:1-11` | `export function register()` → `Sentry.init()` on Node |
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_SENTRY_VERIFICATION.md,175,| 6 | Instrumentation client | `instrumentation-client.ts:1-13` | `export function register()` → `Sentry.init()` on Browser |
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PHASE4_SENTRY_VERIFICATION.md,236,| `instrumentation-client.ts` | **NEW** — browser-side Sentry register() |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,29,// Server fetch: ALL units for tenant (no owner filter)
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,31,"where: { tenantId: tenant.id }, // ← all tenant units"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,38,"**PASS** — Filtering logic is correct at line 52. Data is fetched for entire tenant then filtered in-memory (not ideal for performance but functionally correct; always server-rendered, so no browser data leakage beyond rendered HTML)."
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,44,"where: { unit: { project: { tenantId: tenant.id } }, buyerName: ownerName },"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,54,"where: { tenantId: tenant.id, paymentStatus: 'Paid' },"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,67,"where: { tenantId: tenant.id, reportedBy: ownerName },"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,110,## TENANT PORTAL: `app/dashboard/tenant-portal/page.tsx`
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,117,**`app/dashboard/tenant-portal/page.tsx:17-18`**
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,120,"const tenantName = session?.name || session?.email || ""المستأجر"";"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,125,**`app/dashboard/tenant-portal/page.tsx:21-25`**
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,128,"where: { tenantId: tenant.id, tenantName },"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,135,**`app/dashboard/tenant-portal/page.tsx:36-42`**
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,140,"where: { tenantId: tenant.id, leaseId: { in: leaseIds } },"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,143,**PASS** — Invoices scoped to the tenant's lease IDs. Guard `if (leaseIds.length > 0)` prevents empty-array query.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,146,**`app/dashboard/tenant-portal/page.tsx:43-49`**
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,149,"where: { tenantId: tenant.id, invoiceId: { in: leaseIds } },"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,152,**PASS** — Payments scoped to invoice IDs belonging to the tenant's leases.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,155,**`app/dashboard/tenant-portal/page.tsx:26-30`**
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,158,"where: { tenantId: tenant.id, reportedBy: tenantName },"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,163,**PASS** — Filtered by `reportedBy` matching tenant session name.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,166,**`app/dashboard/tenant-portal/page.tsx:292-313`**
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,195,No `href` attributes found in tenant-portal page.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,263,**Note:** Maintenance page (`page.tsx`) does NOT call `getSession()` — it only uses `getActiveTenant()`. All tickets for the tenant are fetched without user-level scoping. This appears intentional for an admin dashboard module. Layout auth gate still applies.
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,303,| Tenant Portal | 11 | 9 | 2 |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,314,"| 3 | Tenant Portal | Documents (7) | Lease agreement ""documents"" section shows static cards only — no download links |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,315,| 4 | Tenant Portal | Downloads (8) | No download or PDF export functionality |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,320,"- Owner portal `units` query fetches all tenant units, then filters in-memory by `buyerName`. Functionally correct but inefficient for large datasets."
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,321,- Maintenance module fetches all tenant tickets without user-level scoping — intended for admin dashboard use.
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,267,## ONBOARDING: `app/operations/onboarding/OnboardingForm.tsx`
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,274,**PASS** — Submits to server action at `app/actions/onboarding.ts:11`.
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,278,**Server:** `app/actions/onboarding.ts:20-22`
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PORTAL_VALIDATION.md,305,| Onboarding | 3 | 3 | 0 |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,8,## GAP 1 — TENANT ISOLATION
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,11,- 5 financial models had `tenantId` columns but were missing from the `modelsWithTenantId` list in `lib/prisma.ts`
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,12,"- `Account`, `AccountBalance`, `JournalEntry`, `PaymentTransaction`, `CommissionPayment` were NOT automatically tenant-scoped"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,13,- All queries to these models could potentially leak data across tenants if not manually scoped
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,17,- Prisma extension now automatically injects `tenantId` into all queries for these models
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,25,"- `findMany`, `findUnique`, `create`, `update`, `delete` on all 5 models now auto-scoped to current tenant"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,26,- The Prisma `$extends` query hook injects `tenantId` filter automatically for read operations
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,27,- Write operations (create) auto-populate `tenantId` from context
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,30,- **LOW** — Existing code in `lib/accounting/` that uses raw SQL or manual queries should be reviewed for tenant scoping
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,31,"- Models: `RateLimitEntry`, `UserFavorite`, `FailedLoginAttempt` remain without tenant isolation (intentional — global scope or dead models)"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,37,## GAP 2 — OWNER/TENANT PORTAL AUTH
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,40,"- Owner Portal showed ALL units, ALL contracts, ALL maintenance tickets for the entire tenant"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,41,"- Tenant Portal showed ALL leases, ALL invoices for the entire tenant"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,42,- No per-user filtering — any logged-in user could see every owner's properties and every tenant's leases
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,52,**Tenant Portal** (`app/dashboard/tenant-portal/page.tsx`):
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,56,- Header now shows tenant name + company name
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,62,"| `app/dashboard/tenant-portal/page.tsx` | Added getSession import, tenantName/reportedBy filters |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,66,"- Tenant login → sees only their leases, invoices, maintenance tickets"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,67,- Admin login → still sees all data as before (tenant-scoped only)
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,101,- Metadata includes `tenantId` and `plan` for callback processing
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,116,- No tenant isolation for document list
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,121,"- `getDocumentsAction`: Reads from Prisma, scoped by `tenantId`"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,122,"- `createDocumentActionDirect`: Creates `prisma.document` record with `tenantId`, keeps filesystem storage for actual files"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,123,- `deleteDocumentActionDirect`: Verifies ownership via `tenantId` before delete
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,132,- Document CRUD now uses `prisma.document` model with automatic tenant isolation
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,200,- Reads `prisma.agentSlot` to verify agent exists and belongs to tenant
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,230,| 1 | Tenant Isolation | **CLOSED** | 1 (lib/prisma.ts +5 models) | LOW |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,231,"| 2 | Portal Auth | **CLOSED** | 2 (owner-portal, tenant-portal) | MEDIUM |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRE_VALIDATION_CLOSURE_REPORT.md,245,| Tenant Isolation Coverage | 31/36 models | **36/36 models** |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,50,"| Health endpoint | ✅ Active | `GET /api/v1/health` returns DB status, uptime, tenant count |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,144,"**Score would be 7/10 with:** Above + structured context (tenantId, userId, requestId) on all logs + log-based alerting."
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,259,"| B1 | Integrate `systemLogger` into all critical paths: replace `console.error()` calls in `app/api/payments/`, `app/api/whatsapp/`, `app/actions/saherAgent.ts`, `app/actions/billingAgent.ts`, `app/api/cron/`. Use structured context (tenantId, userId, path). | Logging | 4 hrs |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,294,"| D4 | Custom operations dashboard: real-time metrics (error rate, latency, queue depth, DB connections, active tenants) on a single page | 8 hrs |"
PER_TENANT_INTEGRATIONS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,294,"| D4 | Custom operations dashboard: real-time metrics (error rate, latency, queue depth, DB connections, active tenants) on a single page | 8 hrs |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,55,| Queue monitoring | ⚠️ Basic | ZATCA queue status available via health endpoint extension. No age/failure-rate alerts. |
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,56,"| Cron job monitoring | ❌ Absent | No alerts if billing cron, ZATCA cron, or installment cron fail or skip |"
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,276,"| C2 | Extend health endpoint: add `pendingZatcaCount`, `activeDbConnections`, `unprocessedInvoiceCount`, `lastCronRun` fields. | Monitoring | 2 hrs |"
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,89,"Recovery procedures exist on paper but have never been tested. In a real incident, the team will be executing these steps for the first time under pressure. The PITR restore has not been timed — the Recovery Time Objective (RTO) is unknown. Cross-region failover does not exist; a us-east-1 regional outage is a total outage."
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,138,"When an incident occurs, the team has no aggregated log view. They must manually search Vercel function logs (1-hour window for real-time) or grep through unstructured `console.error` calls. The `systemLogger` is well-built but unused — it's infrastructure that nobody connected to. Root cause analysis during an incident will be slow and manual."
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,184,| Staging environment | ❌ Absent | No staging branch/deployment. Changes go directly to production. |
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,185,| Preview deployments | ✅ Available | Vercel provides preview URLs per branch. Not used as formal staging. |
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,265,"| B7 | Perform one full restore drill: create Neon PITR branch, verify data integrity, document RTO. Update runbook with measured times. | Recovery | 2 hrs |"
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_OPERATIONS_REPORT.md,275,"| C1 | Configure staging environment: create `staging` branch, deploy to `staging.orca.az-ez.pro`, use separate Neon branch. Run all tests against staging before production deploy. | Deployment | 3 hrs |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,42,| **Cross-tenant lead injection** | `app/actions/leads.ts:83` — `clientHost` from FormData |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,66,"| Health Endpoint | ✅ ACTIVE | `GET /api/v1/health` returns DB status, uptime, tenant counts |"
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,131,| **Sequential queries in Billing cron** | HIGH | `for` loop with individual `tenant.update` + `agentLease.update` calls |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,147,"**3/10** — The `SCALABILITY_REVIEW.md` correctly identifies 3 Critical and 4 High blocking findings. The single DB connection pool, absence of any distributed cache, and lack of pagination mean the application cannot scale beyond a handful of concurrent tenants. The load test at 500 users showed borderline P95 latencies (1,100ms) despite being a simulated test with limited data. A score of 5 would require distributed caching, increased DB pool, and pagination on all list endpoints."
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,158,| Tenant Isolation (ORM) | ✅ | Prisma middleware auto-injects `tenantId` on 71 models |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,161,| Audit Logging | ✅ | `audit_logs` table logs all writes with tenant scoping |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,178,| `tenantId` | `UserFavorite` | No relation to Tenant |
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/04_REPORTS/REPOSITORY_docs/reports/archive/ORCA_PRODUCTION_READINESS.md,184,"**5/10** — The double-entry accounting engine is genuinely solid and provides strong financial integrity at the application level. Tenant isolation via Prisma middleware is well-implemented. However, 7 broken foreign keys at the database level, missing idempotency, lack of application-level validation, and 8 missing performance-critical indexes reduce confidence. A score of 7 would require: all FKs defined properly, idempotency on all financial mutations, and Zod validation on all inputs."
